Response_Time (ms),Page_Load_Time (ms),Requests_per_sec,CPU_Usage (%),Memory_Usage (%),Disk_IO_read (MB/sec),Disk_IO_write (MB/sec),Concurrent_Users,Performance_Bottleneck,Bottleneck_Reason
273.2629615,439.8810881,240.4795055,58.09771483,41.93792719,357.4316954,357.2654532,1509,Yes,Browser issue
269.9496758,453.5350499,242.7559003,58.46075854,44.43805012,292.4805948,341.2776546,1475,Yes,Browser issue
267.001963,477.1189434,277.1988354,57.47273408,37.96259248,272.6763587,314.7285442,1540,Yes,Browser issue
265.5218071,460.4050176,267.8545404,55.29205774,36.83960009,248.1482693,329.6420607,1568,Yes,Browser issue
254.8810193,443.6041361,264.5850801,54.5772094,37.80174394,300.5862654,267.7378392,1468,Yes,Browser issue
243.9114721,432.6218951,262.6703195,57.58485856,37.36005218,289.6186991,348.4815577,1097,Yes,Browser issue
271.9738723,449.1931606,266.2964792,55.66225359,45.62011283,327.0328304,287.7285056,1403,Yes,Browser issue
257.5517509,435.0165597,259.3469388,51.38111901,49.21837488,302.1005297,262.0835541,1470,Yes,Browser issue
277.4207327,447.810996,245.6915875,59.81826464,42.27888107,257.7076154,317.3154547,1461,Yes,Browser issue
245.5875164,433.750491,249.6077473,58.58439825,36.79325208,286.8365425,351.1698929,1325,Yes,Browser issue
259.2862245,474.1275969,249.8914915,56.52555538,47.44246725,243.0562429,358.2262288,1398,Yes,Browser issue
264.4528619,460.1480091,269.6502625,56.94039382,45.80685281,311.0905028,357.453975,1472,Yes,Browser issue
271.8256461,442.8811107,277.0212715,57.38488031,38.24280527,270.7183549,338.0109862,1375,Yes,Browser issue
266.0935327,460.9305576,260.7899076,56.69977275,33.86966747,290.3150431,304.0448187,1581,Yes,Browser issue
261.4543011,438.1391606,258.0131399,56.19206974,43.10536203,312.1596396,312.5333956,1554,Yes,Browser issue
260.2509435,425.3367652,241.5160476,57.29271598,35.54684433,249.8609991,248.9193003,1361,Yes,Browser issue
263.1112174,445.7933519,242.9374224,53.86973934,43.07770189,268.9486053,304.2399957,1578,Yes,Browser issue
271.4700763,485.2854039,278.0129779,57.30877923,38.75963207,320.6812509,301.3768216,1310,Yes,Browser issue
263.9040965,482.3119201,247.0511726,50.08730582,47.96303445,263.1526494,355.6677063,1385,Yes,Browser issue
276.5515781,450.680966,266.8053377,56.64232843,49.51398806,327.1370311,285.3600004,1387,Yes,Browser issue
259.7491692,438.0411952,262.3781818,51.19977945,46.89134347,316.6164691,265.5594927,1568,Yes,Browser issue
259.8594267,483.962207,245.0182701,57.07421964,40.67648433,324.4502143,264.3272478,1254,Yes,Browser issue
269.4219075,485.2394856,252.9441162,50.36914511,36.54771545,338.1096009,317.6014006,1294,Yes,Browser issue
249.4313654,452.5746989,262.5996482,53.34398734,49.79573539,306.8106952,240.3605627,1347,Yes,Browser issue
265.1355705,469.723392,275.4304849,51.06854232,35.2775261,290.9398324,254.5583905,1137,Yes,Browser issue
269.0873606,440.7424759,257.0235361,54.29067996,44.15273816,276.2231771,345.5456509,1477,Yes,Browser issue
246.9532656,485.311471,247.6809655,51.22118879,40.15149974,301.5578797,291.2973965,1282,Yes,Browser issue
270.9499418,435.0708391,278.7650047,52.55093693,30.547822,335.4874232,244.3927783,1472,Yes,Browser issue
246.2987501,429.3218641,270.5305535,55.2239511,49.91867887,244.5281496,353.3211658,1089,Yes,Browser issue
260.3067625,422.6570095,267.1711515,50.61753002,41.02884185,263.9613771,330.0676373,1481,Yes,Browser issue
241.6004824,436.4654404,274.5692066,59.52500818,45.37475548,344.3680193,289.3330052,1533,Yes,Browser issue
254.3359829,480.5661571,274.3994462,56.24273386,31.70939081,294.4555316,283.6720274,1485,Yes,Browser issue
252.8893922,448.231971,240.9220603,55.25103835,44.19353893,286.8287782,295.1703017,1411,Yes,Browser issue
261.9182982,421.7076373,264.0384455,57.67896511,36.34430291,297.2301736,261.8627051,1598,Yes,Browser issue
258.5781112,468.1408635,263.7523628,55.47979332,41.42419245,247.7819999,283.7202022,1496,Yes,Browser issue
258.6898645,429.2969981,274.7528035,55.96959799,34.59013971,262.6094782,318.7629582,1598,Yes,Browser issue
259.6315957,421.3461722,251.2677103,58.80334042,44.19430763,324.0403381,314.3827703,1423,Yes,Browser issue
261.5852452,464.9213377,269.183776,51.59069625,32.54115657,301.8953421,346.3395015,1263,Yes,Browser issue
255.4858015,485.3315164,260.2561806,50.92815769,48.60066459,358.2952556,261.2078745,1352,Yes,Browser issue
272.5869905,453.237169,246.2255545,50.58122907,33.47611044,301.815704,357.6083501,1494,Yes,Browser issue
265.4242305,448.615974,272.8072377,57.76596788,41.51831169,349.6083593,304.0571034,1337,Yes,Browser issue
241.240156,453.6177049,251.052408,58.3751286,42.00692329,245.6217761,355.8625792,1350,Yes,Browser issue
242.2303168,486.3134183,276.6124586,52.81206899,47.50003762,279.261291,339.4750841,1536,Yes,Browser issue
272.3668889,448.2957403,268.9112476,57.04704205,35.22138694,297.5821768,247.1964704,1151,Yes,Browser issue
260.8568177,478.6493426,266.010898,59.31136999,46.10046828,327.8293505,301.938613,1421,Yes,Browser issue
247.8050467,485.0468558,273.0976279,58.99919117,38.35143612,323.7686046,345.3337337,1489,Yes,Browser issue
261.1137313,437.4324242,251.1490039,59.46302328,49.87827769,338.6571612,345.4965246,1169,Yes,Browser issue
257.7805818,475.4926327,256.6560143,50.04566987,34.55286992,304.6562386,359.253998,1424,Yes,Browser issue
255.5762227,485.2017989,273.0687017,54.40988908,33.55536352,337.0681659,241.8963659,1558,Yes,Browser issue
255.2210496,426.5376917,271.2044486,54.62357951,37.33104238,243.7098112,247.6731098,1412,Yes,Browser issue
277.9847557,443.0474657,248.7120517,52.28264124,45.87218708,276.253759,258.2989596,1531,Yes,Browser issue
278.0088706,487.0499564,250.7725668,56.86742226,41.53377488,358.9831501,252.1680103,1281,Yes,Browser issue
241.4347101,426.171852,247.394187,51.07533917,45.98031778,283.4697611,249.2798542,1448,Yes,Browser issue
275.466234,473.9440466,256.2320123,53.62948192,32.15925106,312.4126079,247.3408965,1140,Yes,Browser issue
257.886443,460.3385887,243.745018,57.54506312,45.3091821,274.5659598,356.3776269,1578,Yes,Browser issue
262.8699444,428.5086531,246.0480351,58.74169954,44.34024705,324.0042542,306.0465893,1211,Yes,Browser issue
256.1484063,420.1157384,258.1394657,51.55799866,33.85692708,325.186518,269.4190562,1589,Yes,Browser issue
261.9582648,481.0570331,263.8002655,50.74758386,39.02426175,339.0702934,260.0802096,1400,Yes,Browser issue
267.0086519,452.5287752,243.5277524,52.40000647,31.36936735,337.9668008,302.555195,1131,Yes,Browser issue
268.1203024,489.5940446,273.1752486,51.18672724,47.95907285,340.8106865,305.7915996,1611,Yes,Browser issue
273.2509092,468.5345944,244.1555817,51.19895999,48.8449847,342.3250272,337.7156939,1176,Yes,Browser issue
264.8195494,484.9969569,246.6812443,50.17867709,35.28426061,280.1530505,317.9408492,1254,Yes,Browser issue
245.5835508,466.4744601,249.1194609,50.8044677,37.50197194,332.9991416,285.6156342,1392,Yes,Browser issue
275.502989,443.8272406,277.1703261,58.81798013,34.17778587,333.9547494,251.505955,1402,Yes,Browser issue
249.8858785,484.090526,244.3415877,51.43415659,34.88891836,324.0156712,241.5805028,1208,Yes,Browser issue
273.8724813,440.4863861,243.8618884,56.44341798,39.68820301,350.7243975,277.5707484,1351,Yes,Browser issue
273.199938,433.5220513,265.8624755,57.99458142,41.36572851,273.3012329,358.8230472,1378,Yes,Browser issue
242.9171524,463.243674,254.4822287,55.91808451,37.09384241,244.4174317,261.4476134,1475,Yes,Browser issue
278.4473174,428.8712811,252.8206892,51.95300162,43.48947829,250.2247301,286.6937139,1389,Yes,Browser issue
254.2752124,458.7897519,275.7189336,59.06738568,31.24305706,320.6177297,299.3689703,1220,Yes,Browser issue
242.9937547,447.7225064,271.3572513,50.75789069,46.88049659,346.7154998,270.1771775,1291,Yes,Browser issue
259.5843983,458.2054103,271.6845056,53.89291257,49.97869392,328.5848099,340.8390825,1258,Yes,Browser issue
265.0796056,480.0658687,246.8964662,56.03154643,33.23565658,305.3664718,243.0351614,1540,Yes,Browser issue
258.1672051,451.5117684,277.8898468,51.99696008,47.70088969,318.0792748,304.455511,1091,Yes,Browser issue
257.2833371,457.9577748,254.3494519,56.53797931,40.13029585,254.7328371,346.1622147,1391,Yes,Browser issue
263.7000268,446.2542414,278.2435119,59.63044828,44.02180989,309.3505969,278.0520165,1403,Yes,Browser issue
254.9700209,466.1287039,274.1603691,55.35442561,31.30195547,267.0575661,254.122566,1170,Yes,Browser issue
267.5256177,439.2152207,257.5067902,57.77277882,41.737016,307.3955352,303.9137388,1520,Yes,Browser issue
254.5812135,420.1892099,242.4656698,50.08294477,47.62590593,253.2690854,341.6646125,1231,Yes,Browser issue
266.1093741,422.7260838,240.8893973,59.34093812,34.91048366,349.4640239,245.973753,1393,Yes,Browser issue
240.2596121,430.9873216,268.3707354,57.44429314,34.108273,306.7362218,343.3125767,1452,Yes,Browser issue
245.1985366,453.5724405,276.2108795,57.5187654,42.3628044,243.0366629,357.2298147,1174,Yes,Browser issue
261.5982462,475.5512556,258.7619587,58.88698116,39.79022003,310.9803923,358.5386307,1382,Yes,Browser issue
240.4253606,485.1630255,249.4478499,54.20421405,43.55757578,342.5728428,269.7680652,1251,Yes,Browser issue
257.3215622,480.3211607,263.6669637,57.39391789,38.1589203,321.9722609,277.6350481,1522,Yes,Browser issue
244.7843476,434.8461668,252.4286143,51.07828726,48.28196157,247.3944024,338.2442678,1313,Yes,Browser issue
260.6671143,474.9954208,256.3876295,52.24994859,35.27447532,255.2636181,260.9361441,1481,Yes,Browser issue
251.9292782,472.3285191,245.0129047,53.2124978,30.97515822,350.8472455,321.5543601,1563,Yes,Browser issue
269.8137754,466.019437,243.2716557,58.2287611,42.6166456,284.1368257,295.7865023,1285,Yes,Browser issue
253.3545066,440.9457771,266.9297881,50.81113559,39.52066126,288.6596705,320.4421864,1494,Yes,Browser issue
269.5614275,457.2227073,262.3896717,58.42921765,34.80446321,251.5380759,287.1657006,1369,Yes,Browser issue
269.6664003,427.6342386,249.3151191,50.22628737,43.92194357,325.6967471,242.6554054,1125,Yes,Browser issue
266.9767828,460.8834494,242.031591,50.36391334,31.09379192,338.4115192,352.7106827,1482,Yes,Browser issue
270.5622977,430.442968,273.2924068,53.72126196,34.44479949,333.4034285,317.9632103,1163,Yes,Browser issue
246.1604041,443.2166267,267.8933397,52.2251017,39.45840803,304.6781521,265.7321288,1191,Yes,Browser issue
241.9561383,487.3672495,247.1901847,57.27713828,43.27684782,299.7917331,265.4138978,1530,Yes,Browser issue
273.3060965,465.7727928,274.4748016,50.72935661,48.31624509,289.8172185,292.7070516,1350,Yes,Browser issue
271.4806675,436.4375581,263.2192587,58.73050441,30.20237363,335.6791111,284.8904328,1502,Yes,Browser issue
255.3348279,447.7398857,265.1785247,55.56066858,36.4626079,333.711237,254.2443851,1492,Yes,Browser issue
243.7402633,475.4160602,275.9866324,57.73018532,43.74309819,314.62425,323.7385655,1210,Yes,Browser issue
256.2791312,462.7728486,273.538093,55.7034364,44.27598794,307.0288724,289.3257499,1448,Yes,Browser issue
260.3081179,454.224093,267.1261008,59.85552725,31.54260113,252.6006459,249.0855855,1509,Yes,Browser issue
278.8576943,429.1085949,269.0103163,59.84275818,35.7630023,298.6249027,293.005165,1492,Yes,Browser issue
266.0094132,439.0418825,264.4827767,58.05804245,43.81902356,297.5576987,350.7053553,1172,Yes,Browser issue
270.7423394,455.8474032,260.3607321,57.04411265,31.23568025,253.0603858,248.5730045,1280,Yes,Browser issue
260.8348708,420.6252486,243.7609766,59.10601656,46.59447342,263.21898,306.8891992,1317,Yes,Browser issue
264.3934234,421.0598554,265.7470737,52.79150231,39.26662253,269.7022189,261.4660174,1131,Yes,Browser issue
278.5733853,432.5082661,257.321308,56.4151399,49.94438735,327.3328482,288.0100798,1274,Yes,Browser issue
257.3223093,467.0618158,244.3272068,55.79156342,43.36049034,308.5677157,338.6857418,1481,Yes,Browser issue
273.6542211,459.1119212,270.0041068,51.06923888,36.50827561,323.6522893,319.6738785,1518,Yes,Browser issue
253.0473702,445.4166959,260.0142621,54.47246471,36.57346125,274.4710171,263.6770843,1487,Yes,Browser issue
268.438668,479.1415479,252.4881017,50.23222876,39.60763604,334.2243903,303.4726861,1290,Yes,Browser issue
261.1694405,439.2722522,271.3044024,57.49019465,48.3688954,248.4874466,344.4345464,1397,Yes,Browser issue
268.5917926,421.0709511,259.5448787,54.58378814,33.1467534,283.2728809,265.6637713,1317,Yes,Browser issue
241.3556415,421.1602894,272.3549802,54.8637901,43.92685528,313.3600906,355.18937,1371,Yes,Browser issue
254.0503633,477.2185461,245.2039484,57.17085395,38.75977195,273.6397527,305.5671616,1310,Yes,Browser issue
255.4080781,475.2529554,277.9209033,54.21736909,40.96665861,335.273347,318.0948868,1181,Yes,Browser issue
244.8214195,427.2895511,267.6865386,55.09286738,36.42836782,296.8469406,315.0162239,1141,Yes,Browser issue
272.3132651,458.6446317,258.5565108,54.73569663,48.96586793,250.7092337,305.820434,1090,Yes,Browser issue
253.4307547,456.9017039,273.6074106,58.48624478,45.46822714,250.7661123,281.5594853,1267,Yes,Browser issue
250.5345365,442.954955,256.7435946,56.97937075,32.62132678,275.8840128,359.8615496,1498,Yes,Browser issue
240.5360207,446.6307589,270.1714788,54.49149986,37.19358435,305.4736064,279.1442464,1571,Yes,Browser issue
257.0607208,443.6276697,253.0277474,54.51823232,41.96390261,336.6619527,345.9751748,1405,Yes,Browser issue
268.5718023,472.7443893,258.2865674,54.4891841,45.96262531,354.3755607,305.816991,1460,Yes,Browser issue
241.1959226,476.3713026,242.6975442,51.47393557,46.41781871,321.8528801,325.761839,1256,Yes,Browser issue
249.614075,427.715542,272.6379461,58.22574882,34.49841771,254.7952059,257.123941,1239,Yes,Browser issue
269.2667404,424.435651,252.9797658,53.89504858,44.71784389,291.7294946,347.4558398,1318,Yes,Browser issue
252.8142377,444.7162578,258.9367952,59.21461341,34.65972763,305.2405413,249.4978872,1372,Yes,Browser issue
279.0180523,465.113488,248.3029656,50.04787796,39.52569683,321.9433184,341.100875,1406,Yes,Browser issue
244.0309279,481.2112052,272.2704737,56.64263743,39.78102402,282.2975545,337.8459863,1126,Yes,Browser issue
272.8815027,442.7592008,243.0478688,59.59636345,32.15352726,259.9473488,294.5415236,1491,Yes,Browser issue
277.2415807,423.5082329,250.4878079,54.28897384,34.15150216,292.1359498,284.2605758,1234,Yes,Browser issue
244.966407,464.9348893,252.5592207,53.0758678,45.58446714,343.4379519,346.1295728,1316,Yes,Browser issue
277.0842709,425.4276975,256.2382781,50.46153698,40.96158129,335.6751249,359.4734576,1299,Yes,Browser issue
254.877435,438.7194204,262.070817,55.33346424,31.01868035,344.0857363,297.3941017,1108,Yes,Browser issue
278.2677757,439.8926221,273.9069839,57.15963118,33.06967081,314.7145413,358.6615763,1109,Yes,Browser issue
274.781796,468.0870461,242.0779692,57.16005474,38.05011245,269.1723123,346.3661635,1372,Yes,Browser issue
250.6163241,454.6792578,262.8508523,50.97265791,45.48420654,341.1925363,345.5055355,1319,Yes,Browser issue
274.3320225,468.1276201,255.9452001,51.28201022,43.56435757,291.5684634,335.6564502,1469,Yes,Browser issue
247.7806662,478.440603,266.9523134,56.79964953,33.19412392,342.3557883,295.7549907,1284,Yes,Browser issue
242.4771672,421.2611295,261.3997773,56.07332126,48.20447343,241.4355527,338.7962236,1251,Yes,Browser issue
273.4111221,451.9386795,268.5342038,52.36272401,41.04148534,244.8369723,246.6451412,1238,Yes,Browser issue
279.7515243,482.2654999,245.7179564,56.71847503,39.04577203,309.1597826,304.0294238,1099,Yes,Browser issue
270.446649,478.2009259,245.5380491,50.40363655,46.63932742,290.2717012,279.8535636,1478,Yes,Browser issue
244.0676296,488.1411657,253.8368499,57.85311654,44.15383376,349.2728855,240.471615,1127,Yes,Browser issue
273.4442443,439.9774508,242.8226225,51.54944075,44.51412863,350.4919679,331.2192093,1132,Yes,Browser issue
266.2622087,459.6608105,255.4364646,53.3994108,33.88048357,330.0438393,268.1177321,1529,Yes,Browser issue
247.1776684,460.8184172,267.4845061,50.40701517,45.29660837,296.3055856,277.4208952,1487,Yes,Browser issue
241.0227141,478.088721,259.20516,57.70197882,40.25782429,334.0601787,256.2042931,1488,Yes,Browser issue
278.4321389,463.4383786,262.9518273,59.70712294,32.03261945,356.8982088,244.4208342,1113,Yes,Browser issue
250.5974656,434.3174982,256.1483899,54.3675886,30.66185724,264.4936646,342.4149804,1413,Yes,Browser issue
275.9338658,431.5442789,246.7715172,51.65861525,43.66659563,299.7989831,292.0814552,1383,Yes,Browser issue
272.3802724,435.2286175,265.3457178,55.13762615,42.04533934,262.3370918,324.6646369,1427,Yes,Browser issue
241.5890651,465.1536869,257.0042239,54.58634213,42.82516758,246.8497733,250.134878,1549,Yes,Browser issue
261.7236558,472.549247,263.9787212,50.18353417,38.82310112,342.6142578,310.9653223,1335,Yes,Browser issue
252.9698473,436.6792402,279.1764154,59.18732044,44.85368162,249.6350127,308.1949536,1136,Yes,Browser issue
256.7229945,434.2632908,278.0356233,53.70200467,35.1814628,319.9763437,264.7004298,1578,Yes,Browser issue
245.2711495,434.4355539,253.7284211,55.0510081,35.19437753,252.3804082,329.0885022,1539,Yes,Browser issue
253.0966138,427.7536053,253.4268207,57.64800618,40.99070901,295.6763971,244.8324791,1409,Yes,Browser issue
264.0735072,424.5523768,240.2587211,54.19218628,40.09993522,321.3734992,277.1883943,1096,Yes,Browser issue
279.9980016,423.9191933,276.0176449,53.2190512,30.07469306,249.6413023,319.1508031,1212,Yes,Browser issue
253.1093477,471.7306014,253.3970246,59.34136121,44.61164721,308.4304284,260.8432238,1425,Yes,Browser issue
267.4368444,421.9799449,260.9598446,57.87723715,49.10407875,321.5711438,254.5914691,1615,Yes,Browser issue
245.1613462,432.0938523,254.0070662,50.66749646,34.18604551,313.0818651,306.2397252,1565,Yes,Browser issue
259.2806484,453.2428473,275.7590887,51.27030012,40.19351336,358.7408686,303.6713871,1289,Yes,Browser issue
244.3804363,427.6036132,245.0677997,51.08974722,47.58775968,257.7229988,347.4179956,1286,Yes,Browser issue
